File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_08_Exercise_18_08.java,113,41.59,74.34,82.3,94.69,98.23,113,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_19_Exercise_18_19.java,632,44.78,82.59,90.98,96.52,99.68,632,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_08_Exercise_03_08.java,172,43.02,68.6,78.49,94.19,100.0,172,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_21_Exercise_03_21.java,304,32.89,74.34,85.53,91.78,96.71,304,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_10_Exercise_03_10.java,151,43.05,71.52,80.13,94.7,99.34,151,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_18_Exercise_03_18.java,137,37.96,67.88,74.45,86.86,90.51,133,97.08,4,2.92,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_11_Exercise_03_11.java,384,37.24,76.04,91.67,97.14,98.7,384,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_19_Exercise_03_19.java,334,42.22,75.45,82.04,86.53,94.01,334,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_24_Exercise_03_24.java,346,31.21,76.59,92.2,96.53,98.27,344,99.42,2,0.58,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_12_Exercise_03_12.java,118,42.37,71.19,79.66,92.37,97.46,118,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_02_Exercise_03_02.java,164,44.51,71.34,79.88,94.51,99.39,164,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_05_Exercise_03_05.java,343,35.28,80.47,95.04,97.67,99.13,343,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_22_Exercise_03_22.java,140,43.57,75.71,85.71,94.29,97.86,140,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_01_Exercise_03_01.java,236,37.71,73.31,80.51,86.86,93.22,233,98.73,3,1.27,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_06_Exercise_03_06.java,230,38.26,73.48,80.87,90.0,93.91,228,99.13,2,0.87,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_26_Exercise_03_26.java,146,30.82,69.86,83.56,92.47,95.21,146,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_16_Exercise_03_16.java,101,33.66,68.32,74.26,88.12,96.04,101,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_27_Exercise_03_27.java,156,35.26,67.31,73.72,81.41,88.46,152,97.44,4,2.56,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_14_Exercise_03_14.java,101,41.58,74.26,84.16,94.06,99.01,101,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_32_Exercise_03_32.java,223,43.5,76.23,84.75,93.27,95.07,223,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_03_Exercise_03_03.java,193,39.38,75.13,80.31,85.49,88.08,193,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_23_Exercise_03_23.java,156,41.67,73.08,83.33,91.67,96.79,156,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_13_Exercise_03_13.java,756,19.31,48.15,61.38,74.74,87.83,736,97.35,20,2.65,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_28_Exercise_03_28.java,276,40.58,74.28,78.99,87.32,92.75,276,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_20_Exercise_03_20.java,241,38.59,71.37,81.74,91.7,95.85,241,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_29_Exercise_03_29.java,223,45.29,79.37,85.65,92.38,96.86,223,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_15_Exercise_03_15.java,170,46.47,72.94,79.41,88.82,95.29,170,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_04_Exercise_03_04.java,235,32.34,77.87,93.62,97.87,99.57,235,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_31_Exercise_03_31.java,208,37.02,72.12,83.65,95.67,96.63,208,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_34_Exercise_03_34.java,264,36.74,70.83,79.55,88.64,93.56,264,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_07_Exercise_03_07.java,276,37.32,69.93,81.52,90.94,94.93,276,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_25_Exercise_03_25.java,296,38.85,72.64,76.01,81.76,86.82,296,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_33_Exercise_03_33.java,150,42.0,78.67,85.33,92.67,94.67,150,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_30_Exercise_03_30.java,175,43.43,68.57,76.0,87.43,92.0,175,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_09_Exercise_03_09.java,254,42.52,63.78,70.47,78.35,87.01,254,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_03_Exercise_03_17_Exercise_03_17.java,280,35.0,75.71,87.5,96.07,98.93,280,100.0,0,0.0,0,0.0
