File Name,Total,Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
php-8-objects-patterns-practice-main_src_ch03_batch09_AddressManager.php,84,82,97.62,2,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch10_ConfReader.php,71,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch10_Runner.php,149,143,95.97,6,4.03,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch10_Storage.php,44,44,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch10_Point.php,84,84,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch01_ShopProduct.php,13,12,92.31,1,7.69,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch01_Runner.php,60,60,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch05_Runner.php,55,55,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch05_AddressManager.php,78,76,97.44,2,2.56,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch12_ShopProduct.php,195,195,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch12_Runner.php,96,92,95.83,4,4.17,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch12_Storage.php,78,78,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch12_CdProduct.php,95,95,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch12_BookProduct.php,95,95,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch07_Runner.php,77,75,97.4,2,2.6,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch07_ShopProductWriter.php,67,67,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch07_AddressManager.php,113,111,98.23,2,1.77,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch14_ShopProduct.php,232,229,98.71,3,1.29,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch14_Storage.php,92,91,98.91,1,1.09,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch14_ShopProductWriter.php,121,121,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch14_CdProduct.php,159,159,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch14_BookProduct.php,156,155,99.36,1,0.64,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch06_Runner.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch06_AddressManager.php,112,110,98.21,2,1.79,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch08_Runner.php,67,67,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch08_ShopProductWriter.php,71,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch08_Wrong.php,12,11,91.67,1,8.33,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch08_AddressManager.php,59,59,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_2_ShopProduct.php,67,64,95.52,3,4.48,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_2_Runner.php,192,181,94.27,11,5.73,0,0.0
