File Name,Total,Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
pcc_chapter_13_building_alien_fleet_alien_invasion.py,640,640,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_alien.py,104,104,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_ship.py,197,197,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_game_stats.py,47,47,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_settings.py,97,97,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_alien_invasion.py,957,957,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_ship.py,229,229,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_settings.py,92,92,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_alien_invasion.py,741,741,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_ship.py,197,197,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_settings.py,92,92,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_alien_invasion.py,795,795,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_ship.py,197,197,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_button.py,220,220,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_game_stats.py,63,63,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_scoreboard.py,535,535,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_settings.py,173,173,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_alien_invasion.py,1219,1219,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_ship.py,245,245,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_button.py,220,220,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_game_stats.py,47,47,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_settings.py,97,97,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_alien_invasion.py,1101,1101,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_ship.py,229,229,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_button.py,220,220,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_game_stats.py,47,47,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_settings.py,147,147,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_alien_invasion.py,1116,1116,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_alien.py,184,184,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_ship.py,229,229,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_bullet.py,165,165,100.0,0,0.0,0,0.0
pcc_chapter_03_motorcycles.py,53,53,100.0,0,0.0,0,0.0
pcc_chapter_03_cars.py,32,32,100.0,0,0.0,0,0.0
pcc_chapter_03_bicycles.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_0_first_version.py,23,23,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_1_appending.py,31,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_2_starting_empty.py,32,32,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_5_message.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_5_remove_second_item.py,28,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_2_sorted.py,54,54,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_8_popping_first_item.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_1_sort_reverse.py,31,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_0_first_version.py,31,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_1_accessing_elements.py,26,26,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_4_last_item.py,27,27,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_7_use_popped_value.py,36,36,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_2_using_methods.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_10_use_value.py,53,53,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_11_index_error.py,22,22,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_3_index_1_3.py,33,33,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_4_removing_elements.py,28,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_6_pop.py,34,34,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_0_first_version.py,28,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_3_reverse_order.py,32,32,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_9_removing_item_by_value.py,35,35,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_3_inserting_elements.py,29,29,100.0,0,0.0,0,0.0
pcc_chapter_09_dog.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_car.py,189,189,100.0,0,0.0,0,0.0
pcc_chapter_09_electric_car.py,308,308,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_0_first_version.py,203,203,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_2_instances_as_attributes.py,262,262,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_3_battery_get_range.py,308,308,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_1_child_attributes_methods.py,234,234,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_5_incrementing_attribute.py,189,189,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_1_default_value.py,125,125,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_0_first_version.py,94,94,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_4_reject_rollbacks.py,173,173,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_3_modifying_through_method.py,147,147,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_2_modifying_attributes_directly.py,130,130,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_2_multiple_instances.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_1_calling_methods.py,89,89,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_0_first_version.py,103,103,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_1_storing_multiple_classes_in_a_module_my_electric_car.py,40,40,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_1_storing_multiple_classes_in_a_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_2_importing_multiple_classes_from_a_module_my_cars.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_2_importing_multiple_classes_from_a_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_my_cars.py,52,52,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_car.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_electric_car.py,134,134,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_0_importing_single_class_car.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_0_importing_single_class_my_car.py,36,36,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_3_importing_entire_module_my_cars.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_3_importing_entire_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_1_storing_multiple_classes_in_a_module_my_electric_car.py,40,40,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_1_storing_multiple_classes_in_a_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_2_importing_multiple_classes_from_a_module_my_cars.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_2_importing_multiple_classes_from_a_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_my_cars.py,52,52,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_car.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_electric_car.py,134,134,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_0_importing_single_class_car.py,148,148,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_0_importing_single_class_my_car.py,36,36,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_3_importing_entire_module_my_cars.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_3_importing_entire_module_car.py,275,275,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_1_try_except.py,17,17,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_0_first_version.py,24,24,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_2_analyzing_text.py,69,69,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_0_first_version.py,6,6,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_2_prevent_crashes.py,63,63,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_2_failing_silently.py,95,95,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_3_else_block.py,76,76,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_1_multiple_texts.py,104,104,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_1_handline_filenotfounderror.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_0_first_version.py,82,82,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_writing_to_a_file_write_message_0_first_version.py,20,20,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_writing_to_a_file_write_message_1_multiple_lines.py,36,36,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_3_accessing_lines.py,35,35,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_2_chained_methods.py,27,27,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_birthday.py,69,69,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_1_remove_blank_line.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_0_first_version.py,23,23,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_1_lstrip.py,53,53,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_0_first_version.py,49,49,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_2_million_digits.py,62,62,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_1_combined.py,80,80,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_4_refactoring_three_functions.py,132,132,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_3_refactoring_two_functions.py,115,115,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_2_refactoring.py,91,91,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_number_reader.py,33,33,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_greet_user.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_0_first_version.py,46,46,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_number_writer.py,43,43,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_word_count.py,95,95,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_division_calculator.py,76,76,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_alice.py,69,69,100.0,0,0.0,0,0.0
pcc_chapter_10_writing_to_a_file_write_message.py,36,36,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_pi_birthday.py,69,69,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_file_reader.py,35,35,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_pi_string.py,62,62,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_remember_me.py,132,132,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_number_reader.py,33,33,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_greet_user.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_number_writer.py,43,43,100.0,0,0.0,0,0.0
pcc_chapter_05_toppings.py,81,81,100.0,0,0.0,0,0.0
pcc_chapter_05_voting.py,34,34,100.0,0,0.0,0,0.0
pcc_chapter_05_magic_number.py,14,14,100.0,0,0.0,0,0.0
pcc_chapter_05_cars.py,49,49,100.0,0,0.0,0,0.0
pcc_chapter_05_amusement_park.py,45,45,100.0,0,0.0,0,0.0
pcc_chapter_05_banned_users.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_1_multiple_conditions.py,57,57,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_4_checking_list_not_empty.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_1_two_lines.py,20,20,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_2_if_else.py,34,34,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_3_no_green_peppers.py,52,52,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_1_price_only.py,34,34,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_magic_number.py,14,14,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_0_first_version.py,14,14,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_0_first_version.py,33,33,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_0_first_listing.py,18,18,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_2_checking_special_items.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_cars.py,49,49,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_2_multiple_elif.py,42,42,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_banned_users.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_5_multiple_lists.py,81,81,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_3_omitting_else.py,45,45,100.0,0,0.0,0,0.0
pcc_chapter_08_greeter.py,96,96,100.0,0,0.0,0,0.0
pcc_chapter_08_person.py,63,63,100.0,0,0.0,0,0.0
pcc_chapter_08_pizza.py,61,61,100.0,0,0.0,0,0.0
pcc_chapter_08_formatted_name.py,89,89,100.0,0,0.0,0,0.0
pcc_chapter_08_printing_models.py,90,90,100.0,0,0.0,0,0.0
pcc_chapter_08_pets.py,52,52,100.0,0,0.0,0,0.0
pcc_chapter_08_user_profile.py,60,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_0_first_version.py,17,17,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_1_loop.py,51,51,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_2_order_matters.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_3_quit_conditions.py,96,96,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_0_first_version.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_printing_models_0_first_version.py,63,63,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_person_1_with_age.py,63,63,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greet_users.py,50,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_0_first_version.py,44,44,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_3_keyword_arguments.py,54,54,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_4_default_values.py,52,52,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_2_argument_optional.py,89,89,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_printing_models_1_two_functions.py,90,90,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_0_first_version.py,34,34,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_2_mixing_positional_arbitrary_args.py,61,61,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_1_passing_information.py,29,29,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_2_infinite_loop.py,74,74,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_person_0_first_version.py,44,44,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_1_multiple_calls.py,60,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_user_profile.py,60,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_1_making_argument_optional.py,54,54,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_4_all_functions_making_pizzas.py,28,27,96.43,1,3.57,0,0.0
pcc_chapter_08_partial_programs_importing_4_all_functions_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_1_specific_functions_making_pizzas.py,28,28,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_1_specific_functions_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_0_entire_module_making_pizzas.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_0_entire_module_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_2_function_alias_making_pizzas.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_2_function_alias_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_3_module_alias_making_pizzas.py,32,32,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_3_module_alias_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_4_all_functions_making_pizzas.py,28,27,96.43,1,3.57,0,0.0
pcc_chapter_08_importing_functions_importing_4_all_functions_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_1_specific_functions_making_pizzas.py,28,28,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_1_specific_functions_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_0_entire_module_making_pizzas.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_0_entire_module_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_2_function_alias_making_pizzas.py,30,30,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_2_function_alias_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_3_module_alias_making_pizzas.py,32,32,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_3_module_alias_pizza.py,37,37,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_scatter_squares.py,144,144,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_mpl_squares.py,114,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_3_calculating_automatically.py,122,122,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_3_style_seaborn.py,114,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_4_custom_tick_labels.py,132,132,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_2_series_of_points.py,114,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_5_colormap.py,144,144,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_2_corrected_plot.py,104,104,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_0_first_version.py,39,39,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_1_labeled.py,89,89,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_1_labeled.py,88,88,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_0_first_version.py,38,38,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_die.py,47,47,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_dice_visual.py,157,157,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_die_visual.py,130,130,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_dice_visual_d6d10.py,158,158,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_3_customizing_plot.py,130,130,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die.py,47,47,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_1_analyzing_results.py,76,76,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_0_first_version.py,40,40,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_2_making_histogram.py,98,98,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_dice_visual_0_first_version.py,148,148,100.0,0,0.0,0,0.0
