File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
pcc_chapter_05_partial_programs_amusement_park_1_price_only.py,34,32.35,64.71,73.53,76.47,88.24,34,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_magic_number.py,14,21.43,57.14,71.43,85.71,92.86,14,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_0_first_version.py,14,21.43,57.14,71.43,78.57,92.86,14,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_0_first_version.py,33,21.21,51.52,66.67,69.7,84.85,33,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_0_first_listing.py,18,22.22,66.67,77.78,88.89,94.44,18,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_2_checking_special_items.py,37,35.14,70.27,81.08,86.49,89.19,37,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_cars.py,49,34.69,67.35,81.63,91.84,93.88,49,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_2_multiple_elif.py,42,30.95,61.9,71.43,73.81,88.1,42,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_banned_users.py,39,33.33,69.23,84.62,89.74,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_5_multiple_lists.py,81,33.33,74.07,86.42,92.59,95.06,81,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_amusement_park_3_omitting_else.py,45,28.89,57.78,68.89,71.11,88.89,45,100.0,0,0.0,0,0.0
pcc_chapter_08_greeter.py,96,31.25,73.96,84.38,87.5,93.75,96,100.0,0,0.0,0,0.0
pcc_chapter_08_person.py,63,38.1,76.19,85.71,95.24,98.41,63,100.0,0,0.0,0,0.0
pcc_chapter_08_pizza.py,61,34.43,62.3,86.89,95.08,96.72,61,100.0,0,0.0,0,0.0
pcc_chapter_08_formatted_name.py,89,37.08,71.91,83.15,93.26,96.63,89,100.0,0,0.0,0,0.0
pcc_chapter_08_printing_models.py,90,42.22,72.22,87.78,92.22,95.56,90,100.0,0,0.0,0,0.0
pcc_chapter_08_pets.py,52,34.62,67.31,84.62,92.31,96.15,52,100.0,0,0.0,0,0.0
pcc_chapter_08_user_profile.py,60,36.67,80.0,90.0,96.67,98.33,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_0_first_version.py,17,23.53,70.59,82.35,94.12,94.12,17,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_1_loop.py,51,33.33,66.67,88.24,94.12,96.08,51,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_2_order_matters.py,50,34.0,74.0,92.0,94.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_3_quit_conditions.py,96,31.25,73.96,84.38,87.5,93.75,96,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_0_first_version.py,50,34.0,74.0,92.0,94.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_printing_models_0_first_version.py,63,36.51,65.08,77.78,82.54,88.89,63,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_person_1_with_age.py,63,38.1,76.19,85.71,95.24,98.41,63,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greet_users.py,50,42.0,74.0,90.0,96.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_0_first_version.py,44,36.36,77.27,86.36,93.18,97.73,44,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_3_keyword_arguments.py,54,35.19,72.22,88.89,92.59,96.3,54,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_4_default_values.py,52,34.62,67.31,84.62,92.31,96.15,52,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_2_argument_optional.py,89,37.08,71.91,83.15,93.26,96.63,89,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_printing_models_1_two_functions.py,90,42.22,72.22,87.78,92.22,95.56,90,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_0_first_version.py,34,29.41,67.65,91.18,97.06,97.06,34,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pizza_2_mixing_positional_arbitrary_args.py,61,34.43,62.3,86.89,95.08,96.72,61,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_1_passing_information.py,29,37.93,79.31,93.1,96.55,96.55,29,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_greeter_2_infinite_loop.py,74,33.78,71.62,83.78,87.84,93.24,74,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_person_0_first_version.py,44,34.09,79.55,88.64,93.18,97.73,44,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_pets_1_multiple_calls.py,60,30.0,73.33,93.33,95.0,96.67,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_user_profile.py,60,36.67,80.0,90.0,96.67,98.33,60,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_formatted_name_1_making_argument_optional.py,54,35.19,74.07,88.89,94.44,98.15,54,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_4_all_functions_making_pizzas.py,28,14.29,60.71,89.29,96.43,96.43,27,96.43,1,3.57,0,0.0
pcc_chapter_08_partial_programs_importing_4_all_functions_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_1_specific_functions_making_pizzas.py,28,25.0,67.86,92.86,100.0,100.0,28,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_1_specific_functions_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_0_entire_module_making_pizzas.py,30,23.33,70.0,93.33,100.0,100.0,30,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_0_entire_module_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_2_function_alias_making_pizzas.py,30,26.67,70.0,93.33,100.0,100.0,30,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_2_function_alias_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_3_module_alias_making_pizzas.py,32,25.0,71.88,93.75,100.0,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_08_partial_programs_importing_3_module_alias_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_4_all_functions_making_pizzas.py,28,14.29,60.71,89.29,96.43,96.43,27,96.43,1,3.57,0,0.0
pcc_chapter_08_importing_functions_importing_4_all_functions_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_1_specific_functions_making_pizzas.py,28,25.0,67.86,92.86,100.0,100.0,28,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_1_specific_functions_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_0_entire_module_making_pizzas.py,30,23.33,70.0,93.33,100.0,100.0,30,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_0_entire_module_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_2_function_alias_making_pizzas.py,30,26.67,70.0,93.33,100.0,100.0,30,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_2_function_alias_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_3_module_alias_making_pizzas.py,32,25.0,71.88,93.75,100.0,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_08_importing_functions_importing_3_module_alias_pizza.py,37,45.95,64.86,83.78,91.89,94.59,37,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_scatter_squares.py,144,34.03,68.06,89.58,94.44,99.31,144,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_mpl_squares.py,114,35.96,68.42,92.11,96.49,100.0,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_3_calculating_automatically.py,122,31.97,65.57,88.52,94.26,99.18,122,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_3_style_seaborn.py,114,35.96,68.42,92.11,96.49,100.0,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_4_custom_tick_labels.py,132,31.06,65.15,88.64,93.94,99.24,132,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_2_series_of_points.py,114,35.96,68.42,92.11,96.49,100.0,114,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_5_colormap.py,144,34.03,68.06,89.58,94.44,99.31,144,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_2_corrected_plot.py,104,36.54,66.35,91.35,96.15,100.0,104,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_0_first_version.py,39,43.59,74.36,92.31,97.44,100.0,39,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_mpl_squares_1_labeled.py,89,31.46,64.04,88.76,95.51,100.0,89,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_1_labeled.py,88,26.14,64.77,88.64,95.45,100.0,88,100.0,0,0.0,0,0.0
pcc_chapter_15_plotting_simple_line_graph_partial_programs_scatter_squares_0_first_version.py,38,28.95,71.05,89.47,97.37,100.0,38,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_die.py,47,34.04,72.34,76.6,91.49,95.74,47,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_dice_visual.py,157,45.86,70.06,87.26,91.72,97.45,157,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_die_visual.py,130,46.92,73.08,87.69,92.31,96.92,130,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_dice_visual_d6d10.py,158,46.2,70.25,86.71,91.77,97.47,158,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_3_customizing_plot.py,130,46.92,73.08,87.69,92.31,96.92,130,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die.py,47,34.04,72.34,76.6,91.49,95.74,47,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_1_analyzing_results.py,76,47.37,69.74,84.21,88.16,93.42,76,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_0_first_version.py,40,45.0,67.5,85.0,87.5,92.5,40,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_die_visual_2_making_histogram.py,98,44.9,69.39,85.71,90.82,95.92,98,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_dice_visual_0_first_version.py,148,47.97,72.3,87.84,91.89,97.3,148,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_dice_visual_1_further_customizations.py,157,45.86,70.06,87.26,91.72,97.45,157,100.0,0,0.0,0,0.0
pcc_chapter_15_rolling_dice_partial_programs_dice_visual_d6d10.py,158,46.2,70.25,86.71,91.77,97.47,158,100.0,0,0.0,0,0.0
pcc_chapter_15_random_walks_rw_visual.py,199,38.19,73.37,89.95,94.47,96.98,198,99.5,1,0.5,0,0.0
pcc_chapter_15_random_walks_random_walk.py,180,37.22,68.89,84.44,91.67,96.67,180,100.0,0,0.0,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_0_first_version.py,70,34.29,75.71,91.43,97.14,100.0,70,100.0,0,0.0,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_1_multiple_walks.py,90,31.11,72.22,88.89,92.22,95.56,89,98.89,1,1.11,0,0.0
pcc_chapter_15_random_walks_partial_programs_random_walk.py,180,37.22,68.89,84.44,91.67,96.67,180,100.0,0,0.0,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_3_starting_ending_points.py,177,38.98,75.14,92.09,95.48,97.74,176,99.44,1,0.56,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_2_coloring_points.py,116,37.07,76.72,91.38,93.97,96.55,115,99.14,1,0.86,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_4_cleaning_axes.py,198,37.88,73.23,90.4,94.44,96.97,197,99.49,1,0.51,0,0.0
pcc_chapter_15_random_walks_partial_programs_rw_visual_5_adding_plot_points.py,199,38.19,73.37,89.95,94.47,96.98,198,99.5,1,0.5,0,0.0
pcc_chapter_11_test_name_function.py,60,30.0,80.0,95.0,100.0,100.0,60,100.0,0,0.0,0,0.0
pcc_chapter_11_name_function.py,53,41.51,69.81,75.47,92.45,98.11,53,100.0,0,0.0,0,0.0
pcc_chapter_11_test_survey.py,102,42.16,79.41,89.22,94.12,99.02,102,100.0,0,0.0,0,0.0
pcc_chapter_11_names.py,65,33.85,78.46,87.69,87.69,93.85,65,100.0,0,0.0,0,0.0
pcc_chapter_11_survey.py,93,32.26,74.19,83.87,91.4,93.55,93,100.0,0,0.0,0,0.0
pcc_chapter_11_language_survey.py,67,34.33,73.13,82.09,86.57,94.03,67,100.0,0,0.0,0,0.0
pcc_chapter_04_foods.py,58,31.03,75.86,84.48,89.66,93.1,58,100.0,0,0.0,0,0.0
pcc_chapter_04_players.py,46,28.26,71.74,80.43,86.96,91.3,46,100.0,0,0.0,0,0.0
pcc_chapter_04_even_numbers.py,17,35.29,52.94,76.47,94.12,94.12,17,100.0,0,0.0,0,0.0
pcc_chapter_04_first_numbers.py,15,40.0,60.0,80.0,93.33,93.33,15,100.0,0,0.0,0,0.0
pcc_chapter_04_square_numbers.py,26,46.15,65.38,73.08,84.62,84.62,26,100.0,0,0.0,0,0.0
pcc_chapter_04_dimensions.py,45,33.33,57.78,64.44,75.56,82.22,45,100.0,0,0.0,0,0.0
pcc_chapter_04_squares.py,20,30.0,50.0,65.0,85.0,90.0,20,100.0,0,0.0,0,0.0
pcc_chapter_04_magicians.py,54,33.33,66.67,83.33,88.89,90.74,54,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_foods_2_incorrect_approach.py,56,30.36,76.79,85.71,89.29,91.07,56,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_first_numbers_2_list_of_numbers.py,15,40.0,60.0,80.0,93.33,93.33,15,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_dimensions_3_writing_over_tuple.py,45,33.33,57.78,64.44,75.56,82.22,45,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_dimensions_1_error_change_value.py,13,23.08,53.85,61.54,92.31,100.0,13,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_dimensions_2_looping.py,16,37.5,50.0,56.25,75.0,81.25,16,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_foods_1_new_foods.py,58,31.03,75.86,84.48,89.66,93.1,58,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_1_second_to_fourth.py,32,25.0,71.88,81.25,90.62,93.75,32,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_dimensions_0_first_version.py,21,23.81,61.9,61.9,85.71,90.48,21,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_4_negative_first_index.py,32,31.25,75.0,84.38,90.62,93.75,32,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_2_next_trick.py,48,35.42,64.58,83.33,89.58,91.67,48,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_2_omit_first_index.py,31,25.81,74.19,83.87,93.55,93.55,31,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_even_numbers.py,17,35.29,52.94,76.47,94.12,94.12,17,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_4_errors_forgetting_to_indent.py,24,33.33,66.67,75.0,83.33,83.33,21,87.5,3,12.5,0,0.0
pcc_chapter_04_partial_programs_first_numbers_1_one_to_five.py,14,35.71,57.14,71.43,78.57,78.57,14,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_foods_0_first_version.py,42,33.33,71.43,78.57,85.71,90.48,42,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_square_numbers_1_shorter_loop.py,26,46.15,65.38,73.08,84.62,84.62,26,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_6_errors_indenting_unnecessarily_after_loop.py,54,33.33,64.81,83.33,88.89,90.74,54,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_square_numbers_0_first_version.py,29,44.83,65.52,75.86,86.21,86.21,29,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_7_errors_forgetting_colon.py,20,35.0,75.0,90.0,100.0,100.0,20,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_5_errors_forgetting_to_indent_additional_lines.py,48,35.42,66.67,83.33,89.58,91.67,48,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_0_first_version.py,24,37.5,66.67,79.17,87.5,87.5,24,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_3_great_show.py,54,33.33,66.67,83.33,88.89,90.74,54,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_squares.py,20,30.0,50.0,65.0,85.0,90.0,20,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_3_omit_last_index.py,31,29.03,77.42,83.87,90.32,93.55,31,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_hello_world_0_errors_indenting_unnecessarily.py,9,33.33,77.78,77.78,88.89,88.89,9,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_first_numbers_0_first_version.py,14,35.71,57.14,71.43,78.57,78.57,14,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_5_looping_through_slice.py,46,28.26,71.74,80.43,86.96,91.3,46,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_players_0_first_version.py,32,25.0,71.88,81.25,90.62,93.75,32,100.0,0,0.0,0,0.0
pcc_chapter_04_partial_programs_magicians_1_great_trick.py,33,36.36,66.67,81.82,87.88,90.91,33,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_death_valley_highs_lows.py,260,40.0,69.23,87.31,92.31,98.08,260,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_sitka_highs.py,188,36.7,69.15,87.23,93.62,98.4,188,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_sitka_highs_lows.py,250,38.4,68.4,88.0,93.2,99.2,250,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_0_first_version.py,43,58.14,83.72,95.35,97.67,97.67,43,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_death_valley_highs_lows_2_with_try_catch.py,260,40.0,69.23,87.31,92.31,98.08,260,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_3_plotting_data.py,151,38.41,69.54,87.42,94.04,98.68,151,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_death_valley_highs_lows_1_no_try_catch.py,250,38.4,68.4,88.0,93.2,99.2,250,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_death_valley_highs_lows_0_first_version.py,55,52.73,80.0,92.73,94.55,94.55,55,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_5_longer_timeframe.py,188,36.7,69.15,87.23,93.62,98.4,188,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_4_plotting_dates.py,188,36.7,69.15,87.23,93.62,98.4,188,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_2_extracting_reading_data.py,68,54.41,77.94,89.71,94.12,95.59,68,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_lows_0_first_version.py,222,36.49,68.92,87.84,93.69,99.1,222,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_lows_1_shading_area.py,250,38.4,68.4,88.0,93.2,99.2,250,100.0,0,0.0,0,0.0
pcc_chapter_16_the_csv_file_format_partial_programs_sitka_highs_1_headers_positions.py,55,52.73,80.0,92.73,94.55,94.55,55,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_eq_explore_data.py,150,34.67,66.0,79.33,90.67,94.67,150,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_eq_world_map.py,221,39.37,71.95,86.43,95.48,98.64,221,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_explore_data_3_extract_location_data.py,150,34.67,66.0,79.33,90.67,94.67,150,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_world_map_1_representing_magnitudes.py,164,39.02,70.73,84.76,95.12,98.78,164,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_explore_data_1_list_all_earthquakes.py,51,47.06,76.47,88.24,96.08,98.04,51,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_world_map_0_first_version.py,160,38.12,70.0,84.38,95.0,98.75,160,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_world_map_3_adding_hover_text.py,221,39.37,71.95,86.43,95.48,98.64,221,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_explore_data_0_first_version.py,62,50.0,77.42,91.94,96.77,100.0,62,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_explore_data_2_extract_magnitudes.py,80,43.75,72.5,83.75,93.75,95.0,80,100.0,0,0.0,0,0.0
pcc_chapter_16_mapping_global_datasets_partial_programs_eq_world_map_2_custom_marker_colors.py,193,40.41,73.06,86.01,95.85,98.96,193,100.0,0,0.0,0,0.0
pcc_chapter_06_aliens.py,126,34.13,69.05,78.57,84.92,92.06,126,100.0,0,0.0,0,0.0
pcc_chapter_06_pizza.py,64,35.94,71.88,79.69,85.94,92.19,64,100.0,0,0.0,0,0.0
pcc_chapter_06_user.py,58,48.28,74.14,84.48,89.66,93.1,58,100.0,0,0.0,0,0.0
pcc_chapter_06_many_users.py,144,44.44,74.31,86.11,91.67,96.53,144,100.0,0,0.0,0,0.0
pcc_chapter_06_favorite_languages.py,99,37.37,78.79,86.87,92.93,95.96,99,100.0,0,0.0,0,0.0
pcc_chapter_06_alien.py,32,46.88,75.0,81.25,87.5,90.62,32,100.0,0,0.0,0,0.0
pcc_chapter_06_alien_no_points.py,37,45.95,78.38,89.19,94.59,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_aliens_0_first_listing.py,69,44.93,75.36,89.86,91.3,95.65,69,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_5_check_polled.py,54,48.15,81.48,87.04,92.59,98.15,54,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_0_first_version.py,35,40.0,74.29,82.86,91.43,94.29,35,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_7_loop_values.py,59,49.15,81.36,84.75,91.53,93.22,59,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_pizza.py,64,35.94,71.88,79.69,85.94,92.19,64,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_2_new_points.py,35,42.86,80.0,88.57,94.29,97.14,35,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_3_loop_keys.py,53,52.83,81.13,84.91,92.45,94.34,53,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_8_loop_set.py,62,48.39,80.65,85.48,91.94,93.55,62,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_user_0_first_listing.py,28,53.57,85.71,89.29,96.43,100.0,28,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_2_loop_items.py,68,48.53,80.88,88.24,92.65,95.59,68,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_4_work_inside_loop.py,103,46.6,76.7,87.38,93.2,96.12,103,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_6_track_position.py,105,37.14,71.43,76.19,85.71,94.29,105,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_user_1_loop_items.py,58,48.28,74.14,84.48,89.66,93.1,58,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_many_users.py,144,44.44,74.31,86.11,91.67,96.53,144,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_aliens_1_thirty_aliens.py,77,42.86,67.53,77.92,83.12,89.61,77,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_1_look_up_language.py,58,50.0,84.48,91.38,96.55,98.28,58,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_no_points_1_using_get.py,37,45.95,78.38,89.19,94.59,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_0_first_version.py,36,55.56,88.89,91.67,97.22,100.0,36,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_aliens_2_change_colors.py,126,34.13,69.05,78.57,84.92,92.06,126,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_5_modifying_values.py,51,37.25,74.51,82.35,90.2,96.08,51,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_1_accessing_values.py,20,40.0,70.0,80.0,90.0,95.0,20,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_9_nested_lists.py,99,37.37,78.79,86.87,92.93,95.96,99,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_3_new_key_value_pairs.py,41,39.02,78.05,85.37,92.68,95.12,41,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_7_removing_key_value_pairs.py,32,46.88,75.0,81.25,87.5,90.62,32,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_no_points_0_first_version.py,28,46.43,75.0,82.14,92.86,96.43,28,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_alien_4_starting_empty.py,26,26.92,73.08,80.77,92.31,96.15,26,100.0,0,0.0,0,0.0
pcc_chapter_06_partial_programs_favorite_languages_6_loop_sorted.py,61,50.82,78.69,86.89,91.8,95.08,61,100.0,0,0.0,0,0.0
pcc_chapter_02_hello_world.py,9,33.33,77.78,77.78,88.89,88.89,9,100.0,0,0.0,0,0.0
pcc_chapter_02_full_name_3.py,38,39.47,71.05,86.84,94.74,97.37,38,100.0,0,0.0,0,0.0
pcc_chapter_02_name_2.py,21,33.33,76.19,76.19,90.48,90.48,21,100.0,0,0.0,0,0.0
pcc_chapter_02_full_name_2.py,35,37.14,74.29,88.57,94.29,97.14,35,100.0,0,0.0,0,0.0
